survey_date,replication,data_pipeline
1992-01-01,0.7055407838834024,0.7085456761205369
1992-04-01,0.7200135055288259,0.7039320299333747
1992-07-01,0.6901184547424103,0.6822636766926462
1992-10-01,0.7223720078054012,0.7235790815658263
1993-01-01,0.7376402067537574,0.7422132185363384
1993-04-01,0.7493526331696878,0.7386219756440066
1993-07-01,0.7083112717450526,0.7393303075754329
1993-10-01,0.776853410394292,0.7844011142061282
1994-01-01,0.7487655102557609,0.7781958060509593
1994-04-01,0.7763406509924616,0.778798731444971
1994-07-01,0.7613741875580317,0.7482907065079767
1994-10-01,0.7680620215439158,0.7584198531273741
1995-01-01,0.7573485010810918,0.7625514787221283
1995-04-01,0.7730709402018595,0.7769899552629359
1995-07-01,0.7730508426887257,0.7702247776801275
1995-10-01,0.7918514248153318,0.7932963466009807
1996-01-01,0.8160293745251962,0.8174483282542068
1996-04-01,0.8192613719662539,0.8270837797300193
1996-07-01,0.8126929157569825,0.8060643575963911
1996-10-01,0.8149214991136996,0.8050723649609444
1997-01-01,0.8197882375284882,0.8223600911623196
1997-04-01,0.8277412003038744,0.8335152504780783
1997-07-01,0.8336146985172055,0.8272980501392757
1997-10-01,0.8333908853027617,0.8391997974170677
1998-01-01,0.8561239132269773,0.8611650394380199
1998-04-01,0.8675940826178943,0.884167877277392
1998-07-01,0.8907083837445955,0.8937565065698769
1998-10-01,0.8711066092681692,0.8665085098159429
1999-01-01,0.8787034692327171,0.8867223769730733
1999-04-01,0.8978181491435153,0.8961129399848063
1999-07-01,0.890880788881772,0.900276603619222
1999-10-01,0.8819592663603806,0.8900987591795392
2000-01-01,0.8945302608255256,0.8975982235035159
2000-04-01,0.8817571090223885,0.873458018304815
2000-07-01,0.8601333670971553,0.8701570017726008
2000-10-01,0.8786217825664318,0.8774900818772685
2001-01-01,0.8721425447178802,0.8741453532539883
2001-04-01,0.8793365408964294,0.8836028934127518
2001-07-01,0.868312361924887,0.8705068571657048
2001-10-01,0.8727948003714021,0.8733575307391463
2002-01-01,0.8799209147398562,0.8779297149770687
2002-04-01,0.8711833452274071,0.8757022406047476
2002-07-01,0.87672977522232,0.8726783733987653
2002-10-01,0.8769625221575083,0.8773222219664357
2003-01-01,0.896972108671273,0.9009185294320772
2003-04-01,0.8858534550817034,0.8839628338235581
2003-07-01,0.8871060567692627,0.8790200050645733
2003-10-01,0.8876602609193139,0.884084578374272
2004-01-01,0.8878932191898317,0.893724533253528
2004-04-01,0.8925841516370765,0.8947909373929364
2004-07-01,0.8816915674854394,0.8737180298809826
2004-10-01,0.8808559128893391,0.8722883430404322
2005-01-01,0.8824512534818941,0.8809342931905606
2005-04-01,0.8831925228481318,0.8943661311349334
2005-07-01,0.8795757013027208,0.8762164019824187
2005-10-01,0.8570763723967066,0.8795475647843335
2006-01-01,0.8783358792344326,0.8856907046322088
2006-04-01,0.8809773592901329,0.8921621038612683
2006-07-01,0.8819210559635351,0.8797325905292479
2006-10-01,0.8654791297374863,0.8626981189655285
2007-01-01,0.8725103768703139,0.8846824793900003
2007-04-01,0.8938380107236835,0.8953977401052611
2007-07-01,0.886067772259575,0.8940378717537492
2007-10-01,0.887739128432975,0.893426907354484
2008-01-01,0.8841689879294337,0.8880745958337221
2008-04-01,0.8796513885371824,0.8844284154216258
2008-07-01,0.8725697082243042,0.8774373259052926
2008-10-01,0.8808651773527104,0.8874847858584044
2009-01-01,0.8704600679945905,0.8782693629490287
2009-04-01,0.894068280837083,0.8981811059761965
