survey_date,replication,data_pipeline
1992-01-01,-0.06562499999999982,-0.031249999999999833
1992-04-01,0.2888888888888888,0.3482758620689655
1992-07-01,-0.4038461538461541,-0.4037037037037037
1992-10-01,-0.42812499999999987,-0.4344827586206896
1993-01-01,-0.21785714285714297,-0.15600000000000008
1993-04-01,0.8818181818181816,0.8772727272727273
1993-07-01,-1.045833333333333,-1.1076923076923075
1993-10-01,-1.3350000000000002,-1.3376
1994-01-01,-0.15318181818181825,-0.150952380952381
1994-04-01,-0.8179999999999998,-0.888095238095238
1994-07-01,-0.36250000000000027,-0.38500000000000023
1994-10-01,0.39500000000000013,0.5066666666666667
1995-01-01,-0.9894736842105265,-0.8894736842105264
1995-04-01,-0.13636363636363627,-0.1238095238095237
1995-07-01,-0.08756097560975618,-0.10264705882352947
1995-10-01,-0.9076923076923078,-0.9484848484848485
1996-01-01,-0.6448275862068965,-0.6862068965517241
1996-04-01,0.3373076923076926,0.3411538461538464
1996-07-01,0.28064516129032246,0.31111111111111095
1996-10-01,-0.407586206896552,-0.4161538461538464
1997-01-01,0.35925925925925944,0.3423076923076925
1997-04-01,-0.588888888888889,-0.6275862068965519
1997-07-01,-1.408965517241379,-1.4679999999999997
1997-10-01,-0.18321428571428575,-0.2132
1998-01-01,-0.37999999999999984,-0.38444444444444437
1998-04-01,-1.2294444444444446,-1.3015789473684212
1998-07-01,0.41571428571428576,0.40722222222222215
1998-10-01,-0.2736363636363635,-0.3378947368421052
1999-01-01,-0.03782608695652182,-0.07000000000000009
1999-04-01,-0.4247619047619048,-0.45099999999999996
1999-07-01,0.9546428571428571,1.0357692307692308
1999-10-01,0.30250000000000005,0.3268000000000001
2000-01-01,0.31249999999999994,0.26923076923076916
2000-04-01,1.4125,1.3214285714285714
2000-07-01,0.3033333333333334,0.42350000000000004
2000-10-01,0.22916666666666674,0.21250000000000005
2001-01-01,-0.43999999999999984,-0.4759999999999998
2001-04-01,1.6576923076923076,1.6217391304347828
2001-07-01,0.22083333333333344,0.2631578947368422
2001-10-01,-1.5739130434782609,-1.6444444444444446
2002-01-01,-1.9,-1.9333333333333331
2002-04-01,-0.0009333333333333934,-0.06400000000000007
2002-07-01,0.3826206896551724,0.43434482758620685
2002-10-01,-0.3346153846153848,-0.3000000000000001
2003-01-01,0.21785714285714278,0.22727272727272718
2003-04-01,1.476551724137931,1.5276923076923077
2003-07-01,-1.418181818181818,-1.505
2003-10-01,0.6818181818181815,0.6299999999999998
2004-01-01,-1.1173913043478263,-1.3409090909090908
2004-04-01,1.8032727272727271,1.9748823529411765
2004-07-01,1.7207727272727276,1.7069375000000002
2004-10-01,-1.2782000000000002,-1.212
2005-01-01,0.8591428571428569,0.9869047619047618
2005-04-01,0.17370370370370367,0.1737037037037036
2005-07-01,0.8310256410256411,0.8411785714285716
2005-10-01,2.316510638297872,2.3794444444444443
2006-01-01,-0.5432926829268292,-0.40274074074074057
2006-04-01,0.08355952380952394,0.2574444444444446
2006-07-01,1.741876923076923,1.733128
2006-10-01,-0.4566439024390244,-0.4233282051282052
2007-01-01,-2.7188694444444446,-2.6005249999999998
2007-04-01,1.4311837837837835,1.4284810810810809
2007-07-01,1.8225461538461543,1.9514805555555554
2007-10-01,-0.4060297297297299,-0.3800057142857144
2008-01-01,1.444902777777777,1.3859868421052628
2008-04-01,1.0268147058823527,1.1052125
2008-07-01,1.610083333333334,1.7184375
2008-10-01,1.6164972972972969,1.699877419354839
2009-01-01,-6.871762162162162,-6.930262857142856
2009-04-01,0.2748571428571429,0.12966562500000006
2009-07-01,0.4403379310344829,0.3515923076923077
2009-10-01,1.3126080000000002,1.34624
2010-01-01,1.1690685714285713,1.2162965517241378
2010-04-01,-0.3405894736842104,-0.384615625
2010-07-01,-2.028703225806452,-2.1279370370370367
2010-10-01,0.22967333333333334,0.25107407407407406
2011-01-01,0.7343757575757579,0.70537
2011-04-01,2.851748571428572,2.767541379310345
2011-07-01,0.6761906249999998,0.7345839999999997
2011-10-01,1.6464387096774191,1.737396
2012-01-01,-1.0905972222222224,-1.1291878787878789
2012-04-01,0.61334375,0.5906354838709678
2012-07-01,-1.269011764705882,-1.4131129032258065
2012-10-01,0.48962121212121196,0.5518066666666664
